x  trans_id,trans_date_trans_time,cc_num,merchant,category,amt,first,last,gender,street,city,state,lat,long,city_pop,job,dob,merch_lat,merch_long,is_fraud,customer_id
984843,12/13/2023 0:00,4.83669E+15,fraud_Yadav-Shetty Pvt Ltd,travel,4057.86,Madhav,Kapoor,M,"74, Gala Chowk, Bokaro 249994",Rewa,Manipur,-68.639025,132.93282,269097,Clinical psychologist,,-68.630362,132.932145,0,-5.57E+18
903893,7/13/2022 2:40,4.57007E+15,fraud_Boase-Suri Pvt Ltd,,1342.78,Baiju,Maharaj,M,"758, Khanna Chowk, Machilipatnam-321320",Bongaigaon,Nagaland,-56.3233225,-33.121369,555422,Research scientist (maths),03-10-2001,,-33.107462,0,7.88E+18
998930,1/27/2023 0:46,,fraud_Golla-Bajaj Pvt Ltd,online_shopping,4186.86,Divij,Kashyap,M,"H.No. 02, Chaudhary Ganj, Secunderabad-613337",Aurangabad,Tripura,-69.0165545,-24.513052,982105,Government social research officer,5/16/1978,-69.02399,,0,8.35E+18
779624,07-09-2023 03:08,3.04667E+13,fraud_Saraf Group Pvt Ltd,entertainment,4382.98,Taran,Zachariah,M,"H.No. 76, Subramaniam Zila, Uluberia-033896",Bathinda,Tamil Nadu,-88.0533265,-71.152121,426427,Video editor,5/26/1998,,-71.142693,0,1.12E+18
806007,11-01-2022 17:28,4.44441E+15,fraud_Roy Inc Pvt Ltd,online_shopping,3643.41,Ira,Jaggi,M,"052, Chakrabarti Street, Burhanpur-428545",Naihati,Tamil Nadu,58.7240915,-166.440066,492234,"Teacher, secondary school",11-09-1980,58.709975,-166.449196,1,5.75E+18
438033,8/27/2023 9:18,5.67764E+11,fraud_Sarraf-Ganesan Pvt Ltd,travel,,Shray,Dhawan,F,"H.No. 475, Sridhar, Saharsa 732642",Ramgarh,,-18.485662,90.762616,717741,Applications developer,04-04-1996,-18.473673,90.780554,0,-4.67E+18
,1/15/2024 11:12,4.06639E+12,fraud_Barman LLC Pvt Ltd,fitness_and_medical,8429.89,Ahana ,Borra,M,"24, Sarna Zila, Vellore 393994",Jalgaon,Kerala,37.173679,,898891,Heritage manager,06-01-1951,37.169949,,1,8.08E+18
594259,,,,fitness_and_medical,6951.21,Veer,Ganguly,M,,Gopalpur,Assam,34.4991125,-22.979068,768997,Advice worker,1/31/2006,34.500792,-22.965708,0,4.45E+18
189412,3/21/2023 11:41,3.70144E+14,"fraud_Sidhu, Mane and Chana Pvt Ltd",fitness_and_medical,2175.6,Keya,Kohli,F,"95/664, Yadav Nagar, Firozabad 609374",Shimoga,,31.237814,-64.316943,662226,"Engineer, broadcasting (operations)",5/13/2004,31.24914,-64.334534,1,-4.40E+18
540754,4/21/2022 18:21,6.76281E+11,fraud_Banerjee-Ahuja Pvt Ltd,online_shopping,3722.84,Miraya,Chandran,F,"H.No. 814, Randhawa Chowk, Sonipat-439132",Thanjavur,Madhya Pradesh,-10.2394085,-114.347798,595116,Hydrologist,1/26/2000,-10.251251,-114.3324,1,6.95E+17
,06-09-2023 19:11,2.2314E+15,fraud_Seshadri Inc Pvt Ltd,entertainment,1386.15,Nishith,Sachdev,M,"54/81, Raj Marg, Madurai-813564",Tadepalligudem,,-78.321127,-151.509411,697137,Primary school teacher,9/18/1952,,-151.504394,0,
410032,,60401796630,fraud_Dar PLC Pvt Ltd,entertainment,1105.15,Rohan,Ravi,F,"67/67, Ravel Zila, Ulhasnagar-453951",Rampur,Telangana,-24.0210895,-57.980083,688083,Research scientist (life sciences),7/19/1958,-24.019696,-57.990426,1,-8.30E+18
,09-01-2023 17:28,6.76288E+11,fraud_Baral-Hari Pvt Ltd,fitness_and_medical,4320.66,Darshit,Keer,F,"H.No. 96, Kothari Road, Ambala 555584",Noida,Mizoram,,-152.963638,99203,Archaeologist,2/17/1952,38.078885,-152.970115,,-5.27E+18
442314,4/29/2022 5:17,4.92E+12,"fraud_Kade, Chawla and Keer Pvt Ltd",online_shopping,8860.76,Adira,Bobal,F,"417, Garde Ganj, Jammu 639186",Ghaziabad,Karnataka,79.492333,17.088825,818689,,2/14/1952,79.501562,17.075401,0,6.59E+18
579183,11-07-2022 15:17,3.01732E+13,fraud_Dua-Savant Pvt Ltd,fitness_and_medical,4149.2,Ira,Buch,M,"50, Koshy Circle, Dehri 098291",Siwan,Haryana,-74.848223,-14.958361,193137,"Teacher, primary school",11/22/1945,-74.864731,-14.973647,0,2.82E+18
,08-04-2023 20:56,6.01123E+15,fraud_Dugal Inc Pvt Ltd,fitness_and_medical,6759.7,Aarush,Dey,F,"H.No. 42, Subramanian Path, Danapur 538187",Tinsukia,West Bengal,-62.291253,74.133436,607477,,10/27/1976,-62.306788,74.124505,1,4.43E+18
542337,3/19/2024 4:09,6.75954E+11,"fraud_Dani, Manda and Tailor Pvt Ltd",entertainment,4387.88,Hrishita,Chand,F,"H.No. 972, Khatri Road, Machilipatnam 286238",Jehanabad,Assam,36.600159,-105.821957,,Osteopath,4/16/1950,36.607554,-105.835459,1,-6.62E+18
,04-11-2024 16:55,3.02087E+13,fraud_Chaudry and Sons Pvt Ltd,entertainment,9765.19,Jivin,Arora,F,"93/44, Sen Zila, Bhubaneswar-977231",Cuttack,Tripura,-54.546156,159.392561,267680,Best boy,05-03-1972,-54.537299,159.398738,0,-6.44E+18
564043,10/27/2023 15:40,4.64E+18,"fraud_Contractor, Chaudhary and Butala Pvt Ltd",online_shopping,,Lagan,,M,"515, Basak Zila, Bikaner 376506",Anand,Karnataka,72.605664,136.284539,166767,Financial trader,11-10-1941,72.616019,136.281187,1,2.45E+18
,6/21/2023 9:06,3.53228E+15,fraud_Samra Ltd Pvt Ltd,entertainment,3361.29,,Bhatti,F,"30, Khalsa Chowk, Nanded 679034",Mangalore,Madhya Pradesh,67.3751565,157.835163,613180,Risk analyst,1/21/2005,67.371686,157.835263,0,-3.67E+18
375524,7/20/2022 3:49,3.76747E+14,"fraud_Dhaliwal, Joshi and Edwin Pvt Ltd",online_shopping,9682.93,Sahil,Mangal,M,"H.No. 34, Banerjee, Raurkela Industrial Township 829245",Kulti,Himachal Pradesh,-58.6992665,-55.10263,909490,Chief Operating Officer,8/20/1944,-58.709102,-55.110735,0,2.46E+18
646006,8/15/2022 17:12,4.58E+18,"fraud_Hayre, Amble and Char Pvt Ltd",online_shopping,,Tanya,,M,"111, Bali Marg, Morbi 115428",,Nagaland,18.5413855,112.224207,658675,Insurance underwriter,6/27/1998,18.558775,112.239591,0,-7.62E+17
378386,3/19/2023 22:10,4.06398E+15,fraud_Sodhi and Sons Pvt Ltd,travel,5471.72,Sara,Kar,M,"H.No. 47, Comar Chowk, Kishanganj 295750",Kharagpur,Rajasthan,-2.8228195,-34.27869,470207,"Designer, jewellery",03-07-1941,-2.829589,-34.269191,1,2.05E+18
378056,11-08-2023 08:52,4.73092E+12,"fraud_Bail, Sawhney and Sachar Pvt Ltd",fitness_and_medical,3180.38,,Mannan,M,"44/475, Mand, Nangloi Jat 663428",Cuttack,Arunachal Pradesh,-4.491414,50.800938,496746,,11-05-1951,-4.482409,50.785306,1,6.78E+18
,11/26/2023 1:02,3.41816E+14,fraud_Dey Ltd Pvt Ltd,online_shopping,5528.97,Saira,Lad,,"H.No. 46, Khurana Chowk, Bongaigaon 718001",Jorhat,Uttarakhand,40.9865205,44.193371,246800,Intelligence analyst,8/31/1965,,44.193898,0,2.51E+18
107671,,2.71561E+15,"fraud_Venkatesh, Deshmukh and Lala Pvt Ltd",,5219.4,Umang,Ghosh,,"35/020, Kapur Zila, Kanpur-247376",Kottayam,Telangana,88.6378975,133.690962,321505,"Investment banker, operational",3/26/1989,88.6565,133.709355,1,-1.52E+18
700312,1/14/2024 22:55,6.01106E+15,fraud_Tella Group Pvt Ltd,online_shopping,5422.67,Tejas,Dara,M,"H.No. 79, Swamy Chowk, Ahmedabad-832190",Kochi,Kerala,-50.9077695,-121.669946,11398,Television camera operator,11/21/1982,-50.899625,-121.658338,1,-3.15E+18
711726,04-07-2024 16:36,5.82277E+11,fraud_Sha-Wagle Pvt Ltd,travel,7464.69,Anya,Johal,F,"H.No. 018, Bobal Path, Asansol-407813",Vadodara,Bihar,,72.254608,240402,Geoscientist,3/13/1949,76.086618,72.242579,0,-5.33E+18
123434,3/16/2024 10:50,4.6643E+12,"fraud_Borra, Uppal and Acharya Pvt Ltd",travel,1749.79,Shalv,Dua,M,"65/94, Setty Path, Bulandshahr 748686",,Nagaland,-16.851057,41.747687,7774,,1/17/1959,-16.852494,41.758914,0,-3.50E+18
523316,12/21/2022 4:04,4.13E+18,"fraud_Goswami, Gara and Iyengar Pvt Ltd",,4150.2,Ojas,Vora,F,"H.No. 05, Char Road, Nagaon-780163",Dibrugarh,Goa,-0.360944,-171.632494,199224,Careers information officer,05-07-1954,-0.37232,,1,2.81E+18
379857,12/31/2022 1:35,6.01181E+15,fraud_Lata Ltd Pvt Ltd,,6476.68,Shanaya,Sundaram,M,"H.No. 56, Ramanathan Circle, Bhilai-098903",Chapra,Bihar,48.105687,-156.109001,677727,Race relations officer,7/28/2002,48.101764,-156.100449,1,-5.13E+18
555627,04-02-2024 02:35,3.01262E+13,fraud_Yohannan-Venkataraman Pvt Ltd,,2182.57,Nakul,Dhaliwal,F,"10/520, Rajagopal, Vasai-Virar 832400",Bhilwara,Maharashtra,38.2504775,28.550141,65604,Statistician,4/16/1968,38.255223,28.564327,0,-8.24E+18
303544,,2.13109E+14,fraud_Khatri-Chakrabarti Pvt Ltd,online_shopping,,Jayant,Gupta,M,"04/68, Srinivasan Zila, Raebareli-196744",,Telangana,-70.099004,110.302746,,Recruitment consultant,4/23/1987,-70.104208,110.29754,0,2.40E+18
369365,8/17/2023 11:57,3.71898E+14,"fraud_Johal, Varghese and Balasubramanian Pvt Ltd",,6987.62,Riya,Wagle,F,"14, Kakar Chowk, Rohtak 490189",Akola,Madhya Pradesh,37.778866,-0.576813,911517,Commercial art gallery manager,07-02-1998,37.777694,-0.578466,1,-5.54E+18
340782,4/29/2022 0:06,3.58356E+15,,entertainment,,Vivaan,Bhandari,F,"38, Madan Road, Karimnagar 671722",Udaipur,Karnataka,13.6087515,158.377934,516918,"Administrator, education",10/20/1951,13.597593,158.395362,,-1.48E+16
896870,11/23/2022 0:33,2.72069E+15,fraud_Ramachandran and Sons Pvt Ltd,entertainment,4614.91,Ivan,Savant,F,,Dehri,Maharashtra,76.7176235,-102.769054,868635,Police officer,05-01-1961,76.729781,-102.77436,,4.67E+18
156973,9/23/2022 15:47,2.13193E+14,"fraud_Saha, Tak and Yadav Pvt Ltd",,7006.51,Nitara,Malhotra,M,,Ballia,Meghalaya,50.2320755,-132.22462,621313,Mechanical engineer,1/30/1966,50.24938,-132.234535,1,-5.69E+18
995724,03-11-2024 08:33,6.76202E+11,fraud_Bhat Inc Pvt Ltd,travel,8697.54,Kanav,Sami,,"83/334, Som Ganj, Mango 466649",Gopalpur,Tamil Nadu,75.330729,152.470928,23944,Agricultural engineer,4/19/1956,75.317233,,1,6.05E+18
,7/20/2023 9:15,5.18888E+15,fraud_Sundaram LLC Pvt Ltd,online_shopping,9560.09,Shanaya,Garg,M,"96/38, Bajaj Zila, Gopalpur-304454",Kollam,Mizoram,64.514433,-89.676665,932095,Clinical psychologist,12/16/1984,64.506493,-89.683451,0,2.43E+18
328391,12-02-2023 06:04,4.83515E+15,,entertainment,,Dishani,Wason,M,"90, Shere, Kanpur 528637",Nizamabad,Gujarat,-32.1813295,100.266762,,"Education officer, museum",01-01-2006,-32.16956,100.272185,1,3.17E+18
222135,04-10-2024 04:21,3.72072E+14,fraud_Mand and Sons Pvt Ltd,fitness_and_medical,4053.92,Mishti,Saini,F,"33, Hans Ganj, Rohtak 296340",Sirsa,,-11.070982,97.291992,635257,Media buyer,8/18/1976,-11.055676,97.305674,0,-6.36E+17
165036,02-12-2024 02:59,4.85161E+12,fraud_Rajan-Borra Pvt Ltd,travel,1430.15,Mannat,Boase,F,"64/45, Sachdeva Street, Anantapuram-311491",Malegaon,Punjab,-33.23906,-110.378776,532492,,8/25/1979,-33.25434,-110.385062,0,3.67E+18
,6/14/2023 23:10,,fraud_Dua Inc Pvt Ltd,,7017.21,Nayantara,Gaba,M,"H.No. 929, Thaker Nagar, Kozhikode-008258",Deoghar,,0.6504935,87.528617,546987,Building surveyor,08-04-1956,0.661379,87.536467,1,2.87E+17
101463,3/15/2023 14:12,6.59411E+15,fraud_Contractor Group Pvt Ltd,online_shopping,7660.02,Arhaan,Bhat,F,"08/45, Kari, Proddatur-890456",Nanded,Tripura,3.0717465,124.089876,73765,Magazine features editor,12/26/1980,3.059865,,1,-4.99E+18
916505,01-12-2024 11:24,,"fraud_Sharaf, Suri and Basak Pvt Ltd",entertainment,1495.11,Prerak,Khosla,M,"10/409, Chaudhuri Circle, Jalgaon 397319",Satna,Jharkhand,,-33.980314,372329,Claims inspector/assessor,8/18/1948,-25.516457,-33.971547,0,4.38E+18
,5/28/2023 18:26,3.53134E+15,,entertainment,9074,Drishya,Bumb,F,"53/26, Chana Ganj, Varanasi 329560",Bharatpur,Chhattisgarh,27.8408555,93.934433,440893,,4/27/1996,27.838502,93.950223,0,2.19E+18
640000,2/28/2023 16:07,4.36916E+12,fraud_Walia-Tak Pvt Ltd,online_shopping,4058.58,,Master,F,"51/763, Luthra Circle, Gandhinagar 056650",Satna,Uttarakhand,26.500311,140.160145,42382,Medical laboratory scientific officer,04-03-1948,26.503064,140.140882,1,-2.08E+18
423415,12-05-2022 23:08,,"fraud_Sani, Seth and Bassi Pvt Ltd",fitness_and_medical,,Anaya,Sandal,M,"80/90, Bahri Path, Muzaffarnagar-499055",Agra,Mizoram,-61.1688565,92.207742,544917,Health visitor,3/13/1939,-61.166062,92.193782,0,-8.21E+18
989467,09-04-2023 12:13,4.38981E+15,fraud_Chahal-Mangal Pvt Ltd,online_shopping,7839.3,Aniruddh,,M,"74, Varma Nagar, Junagadh 235356",Akola,Manipur,29.9383295,-28.52557,752914,Hydrogeologist,3/31/1989,29.951189,-28.530793,1,-2.84E+18
172074,1/21/2023 17:41,3.45991E+14,"fraud_Wali, Bobal and Sehgal Pvt Ltd",entertainment,6996.92,Aaina,,M,"72/478, Saini Path, Udaipur 761881",Indore,Uttarakhand,-13.1012705,-177.226503,534785,Passenger transport manager,12/24/1974,-13.101649,-177.236274,0,8.44E+18
222840,02-04-2023 18:42,1.80024E+14,fraud_Dhawan-Lala Pvt Ltd,travel,5450.89,,Dhar,,"214, Dugar Path, Raurkela Industrial Township-483361",Rajkot,Arunachal Pradesh,15.921871,70.321637,599679,Copy,1/16/1995,15.918886,70.338747,1,2.01E+18
520613,10-05-2023 17:31,4.35859E+12,fraud_Sani-Hegde Pvt Ltd,online_shopping,4566.3,Gatik,Suresh,F,"42, Char Nagar, Bhopal 840795",Guna,,21.4194335,130.572458,183925,Town planner,09-03-1995,21.40241,130.583377,0,5.45E+18
786315,7/31/2022 22:29,2.51701E+15,fraud_Lanka-Basak Pvt Ltd,,753.87,Riya,Batta,,"H.No. 172, Dayal Road, Pudukkottai 596042",Gorakhpur,Goa,35.361675,-0.991695,877128,Chief Operating Officer,1/13/1961,,-0.996387,0,
681128,04-02-2024 09:09,3.75767E+14,,fitness_and_medical,8207.57,,Sawhney,F,"H.No. 700, Dara Chowk, Allahabad 596151",Khandwa,Uttar Pradesh,,26.394746,536239,Physiological scientist,1/28/1967,86.294397,26.395283,1,1.83E+18
782247,12/18/2023 10:30,4.13628E+12,fraud_Kumar-Khurana Pvt Ltd,entertainment,9513.99,Krish,,M,"55, Suresh Path, Nanded 266376",Katni,Haryana,43.6046265,-3.83238,714329,"Engineer, drilling",2/18/1993,43.618941,-3.812569,0,-8.13E+18
810355,04-03-2023 02:03,1.80064E+14,"fraud_Taneja, Balan and Sekhon Pvt Ltd",travel,3888.05,Onkar,Basak,M,"H.No. 89, Karpe Nagar, Saharanpur-592992",Bhusawal,Assam,-19.9372285,131.641915,135573,Visual merchandiser,07-11-1940,-19.952602,131.636402,1,-1.44E+18
488844,1/24/2023 4:10,4.1839E+15,fraud_Varma and Sons Pvt Ltd,entertainment,9753.07,Kanav,Kashyap,F,"H.No. 571, Vyas Path, Ballia-524532",Munger,Mizoram,-28.141901,-38.918374,321320,Medical laboratory scientific officer,10/20/1983,-28.128998,-38.919894,0,1.89E+18
878867,09-11-2022 12:41,4.69052E+15,fraud_Rajagopal-Taneja Pvt Ltd,fitness_and_medical,1816.72,Shray,Seth,M,"37/19, Thakur, Varanasi 339100",Bathinda,Tripura,-15.9856565,96.121363,395256,"Librarian, public",6/29/2002,-15.99404,96.108866,0,2.46E+18
739708,12-03-2023 12:24,5.02095E+11,fraud_Solanki-Choudhury Pvt Ltd,travel,6433.91,Samiha,Deshpande,F,"73/760, Chawla Chowk, Pali-420115",Navi Mumbai,Andhra Pradesh,45.1500135,-103.295412,781490,Risk analyst,6/26/1950,45.165425,-103.313245,0,
550570,2/19/2024 21:13,4.62E+18,fraud_Ram LLC Pvt Ltd,fitness_and_medical,9740.76,Mehul,Rege,M,"H.No. 22, Sridhar Road, Kakinada 658307",Malegaon,,-45.478396,143.718108,506685,Astronomer,8/19/1958,-45.488415,,0,3.10E+18
855234,11-12-2022 09:15,3.05466E+13,"fraud_Bhandari, Sood and Konda Pvt Ltd",entertainment,5840.08,Piya,,F,"037, Sura Nagar, Dharmavaram-387945",Ramgarh,Mizoram,-35.219253,65.293817,401685,"Conservator, museum/gallery",04-03-1983,,65.275927,,-6.59E+18
555285,4/18/2022 16:15,6.01186E+15,"fraud_Mallick, Walia and Karan Pvt Ltd",travel,7377,Mishti,Tandon,F,"45, Sagar Zila, Udaipur-072803",Panvel,Assam,-56.610637,-108.960791,916731,Research scientist (physical sciences),3/31/1976,-56.616947,-108.979671,1,-3.97E+18
,07-07-2022 06:13,5.38576E+15,fraud_Vasa-Chauhan Pvt Ltd,travel,9795.42,Umang,Shanker,F,"H.No. 49, Chandra Path, Amaravati-371996",Rourkela,Uttar Pradesh,-58.642562,-54.957336,783887,Mining engineer,12-03-1990,-58.650675,-54.965659,0,1.50E+18
611699,05-09-2023 16:32,2.13103E+14,fraud_Dasgupta Group Pvt Ltd,fitness_and_medical,8564.68,Gatik,Bali,F,"301, Rattan Zila, Nizamabad 054093",,Tripura,71.6300855,-90.476784,464186,,3/22/1970,71.621767,-90.471167,0,-7.27E+17
133076,10/15/2023 22:27,3.04032E+13,fraud_Chhabra-Chakrabarti Pvt Ltd,travel,3414.72,,Kant,F,"618, Ravi Ganj, Imphal 302606",Danapur,Arunachal Pradesh,54.406645,68.403175,27547,"Designer, jewellery",12/21/1960,54.393937,68.387066,1,-7.62E+17
788207,11/16/2022 12:03,4.95692E+15,"fraud_Soman, Yohannan and Shroff Pvt Ltd",online_shopping,3637.6,Mohanlal,Reddy,F,"41/37, Brahmbhatt Path, Yamunanagar-347766",Secunderabad,Tamil Nadu,22.3163085,33.083523,,Ergonomist,10/15/1950,22.306642,33.099812,1,-4.22E+18
626860,04-07-2023 03:43,3.7584E+14,fraud_Sahni-Dara Pvt Ltd,fitness_and_medical,3021.97,Keya,Talwar,F,"H.No. 60, Ramachandran, Darbhanga 172217",Sasaram,Uttarakhand,4.7354555,-72.956637,931300,Psychiatrist,10/22/1946,4.724089,-72.962725,1,4.57E+18
198229,08-09-2022 03:25,4.46021E+15,fraud_Karpe-Hans Pvt Ltd,entertainment,9980.26,Neysa,Sampath,F,"979, Hegde Road, Nangloi Jat 269350",Gandhinagar,Nagaland,83.7482,-34.44261,860527,"Surveyor, building control",1/23/1954,83.748109,-34.456734,0,4.13E+18
583375,10/16/2023 9:24,2.13178E+14,"fraud_Badami, Saran and Anne Pvt Ltd",fitness_and_medical,5914.99,Aniruddh,Shetty,F,"46/48, Bora Road, Tezpur 925496",Giridih,Tripura,2.9717085,7.573051,,Exercise physiologist,6/25/1985,2.954004,7.574052,1,6.79E+18
912903,12/18/2022 13:55,6.75978E+11,fraud_Bail Ltd Pvt Ltd,fitness_and_medical,4872.56,Nakul,Keer,M,"72/739, Saraf Road, Tenali 065297",Asansol,Uttar Pradesh,-86.4262165,121.085224,575693,"Engineer, maintenance (IT)",3/15/1944,-86.423022,121.093322,0,1.04E+18
630555,03-02-2023 03:35,4.19215E+15,"fraud_Dugar, Rege and Singh Pvt Ltd",fitness_and_medical,5675.18,Myra,Ratti,F,"96, Balan Marg, Tadepalligudem 695114",Panchkula,,-59.870041,22.844487,653417,Press sub,01-04-1990,-59.85425,22.829616,0,4.22E+18
694728,4/16/2024 11:16,2.13178E+14,fraud_Dey-Manda Pvt Ltd,fitness_and_medical,5729.54,Saksham,Shetty,M,"89, Dewan Nagar, Jorhat-385845",Mehsana,Arunachal Pradesh,41.1406745,,463221,"Optician, dispensing",11/28/1999,41.151866,35.422727,0,-3.15E+18
198850,8/15/2022 7:54,3.52229E+15,fraud_Batta-Dani Pvt Ltd,online_shopping,1052.61,Myra,Rama,F,"H.No. 381, Lata Circle, Adoni-658061",Kishanganj,,63.3450875,78.069162,903692,"Administrator, arts",09-08-1958,63.35927,78.086142,1,-1.68E+18
549407,10-09-2023 05:58,4.28E+18,fraud_Chaudhari PLC Pvt Ltd,travel,7893.31,Vaibhav,Suresh,M,"H.No. 987, Bala Ganj, Bhind-944222",Ulhasnagar,,-68.408901,37.870611,201798,Clinical cytogeneticist,10-11-1975,-68.394448,37.865551,1,-1.72E+18
356979,1/30/2023 4:26,3.01E+13,fraud_Kata Inc Pvt Ltd,online_shopping,6009.57,Krish,Hegde,F,"H.No. 70, Vala Road, Unnao-195517",Narasaraopet,Haryana,-75.3686495,59.130898,957273,Commercial/residential surveyor,06-09-1946,-75.353692,59.14082,0,1.47E+18
751682,1/28/2023 9:30,2.72077E+15,"fraud_Khalsa, Dass and Dhar Pvt Ltd",entertainment,6451.53,Shlok,Deol,F,"05/386, Char Chowk, South Dumdum-039370",Gandhidham,Karnataka,-57.5401985,91.773775,148078,"Radiographer, diagnostic",9/16/1959,-57.560131,91.775213,0,-6.58E+18
746434,4/26/2022 6:08,6.01126E+15,fraud_Kade Ltd Pvt Ltd,entertainment,5498.24,Damini,Datta,M,"19, Aurora, Cuttack-200989",Barasat,Himachal Pradesh,15.1826095,-91.29697,409755,Geochemist,1/23/1956,15.162898,-91.277677,0,-9.01E+18
717065,,4.33E+18,"fraud_Kapoor, Sharaf and Joshi Pvt Ltd",fitness_and_medical,4415.53,,Khurana,F,,Bhagalpur,Manipur,,-71.132912,,,10/14/1945,-37.710809,-71.132762,0,2.54E+17
821477,11/30/2022 11:00,3.50148E+15,fraud_Kohli Inc Pvt Ltd,online_shopping,1356.05,Anaya,Mammen,F,"07/53, Dhar Ganj, Tiruchirappalli-082547",Bhatpara,Punjab,25.5552935,5.955577,624846,Contractor,8/14/1996,25.538024,,0,-4.84E+18
997544,4/29/2023 0:37,5.01889E+11,fraud_Joshi-Soni Pvt Ltd,travel,4000.92,Riaan,,M,"H.No. 44, Lad Nagar, Bhubaneswar-225630",Varanasi,West Bengal,-73.614622,-88.761696,439302,Microbiologist,6/30/2002,-73.601002,-88.747408,1,4.91E+18
433803,03-09-2024 23:22,1.80094E+14,fraud_Sandal Inc Pvt Ltd,entertainment,,Aaryahi,Kumar,,"54/851, Lall Street, Bhusawal-660888",Warangal,Odisha,79.159882,-39.856335,920749,Community development worker,,79.168406,-39.865922,0,-6.26E+18
,7/31/2022 2:03,3.51015E+15,fraud_Sani-Sagar Pvt Ltd,online_shopping,2474.53,Taran,Badami,,"47/445, Saha Ganj, Karawal Nagar 567136",Ghaziabad,Telangana,45.8437245,-173.705662,267853,Personal assistant,10-08-2001,45.846092,-173.706605,0,3.17E+18
983798,11/25/2022 0:58,4.73603E+15,"fraud_Apte, Jain and Aurora Pvt Ltd",online_shopping,310.13,Hrishita,Manne,M,"96/48, Toor Nagar, Alwar-930092",Gaya,Chhattisgarh,-58.3978105,-164.459701,719654,Chartered public finance accountant,,-58.400308,-164.46376,0,-1.11E+18
995724,03-11-2024 08:33,6.76202E+11,fraud_Bhat Inc Pvt Ltd,travel,8697.54,Kanav,Sami,,"83/334, Som Ganj, Mango 466649",Gopalpur,Tamil Nadu,75.330729,152.470928,23944,Agricultural engineer,4/19/1956,75.317233,,1,6.05E+18
974022,9/26/2022 0:58,4.07E+18,"fraud_Bhattacharyya, Borah and Mand Pvt Ltd",travel,,Fateh,Warrior,M,"H.No. 556, Varughese Nagar, Hospet-232697",Sikar,Uttar Pradesh,29.2654745,,669810,Community pharmacist,,29.262006,-149.298549,0,-4.93E+18
332685,10/20/2022 2:16,4.04146E+12,fraud_Agrawal Group Pvt Ltd,online_shopping,7012.15,Himmat,Basak,F,"H.No. 721, Johal Street, Gaya 138332",Shimla,Jharkhand,54.585347,-101.17161,924581,"Research officer, government",7/14/1954,54.595492,-101.162374,1,5.59E+18
525235,5/25/2022 10:28,6.01195E+15,fraud_Bhasin-Dalal Pvt Ltd,online_shopping,6982.37,Sahil,Dhar,M,"10/026, Ghosh Nagar, Bhavnagar 188266",Chandigarh,Haryana,53.662029,-15.092925,762782,Writer,9/24/1942,53.647694,-15.10706,1,-7.73E+18
185256,8/29/2023 15:57,4.95792E+15,fraud_Kaul-Ramesh Pvt Ltd,online_shopping,,Tejas,Wali,,"H.No. 944, Dutt, Ujjain 513960",Rajpur Sonarpur,Tamil Nadu,79.038844,-120.223078,818208,,,,-120.215811,,-2.27E+18
116701,2/27/2023 8:20,6.75917E+11,fraud_Randhawa PLC Pvt Ltd,travel,3864.91,Drishya,Dani,F,"140, Toor Chowk, Aurangabad-724866",Bidhannagar,Tripura,-74.806636,-155.6454,677675,"Engineer, civil (contracting)",08-06-1976,-74.824621,-155.638275,1,4.77E+17
238684,6/30/2023 10:29,1.80015E+14,,fitness_and_medical,8408.77,Madhav,Ramanathan,M,"797, Keer Ganj, Shimoga-855306",,Arunachal Pradesh,-0.808457,-117.550591,5336,"Psychologist, counselling",12/19/1956,-0.81771,-117.543236,1,2.92E+18
240570,07-04-2023 18:11,60433812231,"fraud_Dar, Kashyap and Subramanian Pvt Ltd",online_shopping,5144.06,,Ganguly,M,"86, Mallick Road, Imphal-881476",Jhansi,Kerala,32.0196445,124.681645,221271,,4/21/1945,32.023341,124.691415,0,-5.85E+18
704519,2/20/2024 20:01,3.54009E+15,fraud_Krishnamurthy-Devan Pvt Ltd,travel,8177.86,Aarush,Singhal,F,"516, Chaudhari Nagar, Bhubaneswar 558289",Sambalpur,Karnataka,56.373729,-4.203454,642598,Advertising account planner,1/24/1982,56.355546,-4.223133,0,4.48E+18
,7/31/2023 13:34,2.13138E+14,"fraud_Butala, Biswas and Boase Pvt Ltd",online_shopping,9273.95,Aarna,Edwin,F,"47/797, Thakkar Nagar, Berhampore-723214",Chinsurah,Tamil Nadu,-56.8661645,-3.068797,681308,"Engineer, petroleum",08-06-1983,-56.87226,-3.065691,0,5.29E+18
717065,,4.33E+18,"fraud_Kapoor, Sharaf and Joshi Pvt Ltd",fitness_and_medical,4415.53,,Khurana,F,,Bhagalpur,Manipur,,-71.132912,,,10/14/1945,-37.710809,-71.132762,0,2.54E+17
534426,6/23/2023 3:23,1.80087E+14,fraud_Tailor and Sons Pvt Ltd,travel,7734.87,Elakshi,Bail,,"210, Manne Ganj, Shivpuri 864612",Katni,Haryana,25.1570715,-130.832481,246932,Glass blower/designer,3/18/1977,25.157964,-130.839851,0,7.25E+18
745835,12/21/2023 0:09,3.762E+14,"fraud_Bhardwaj, Agate and Mannan Pvt Ltd",travel,9750.37,,,F,"554, Gole Path, Rewa-895791",,Arunachal Pradesh,-3.17088,82.404628,489892,"Psychologist, clinical",10-10-1964,-3.160588,82.3989,0,-4.69E+18
